source,target,reached,length,visited
Electrical_resistance,African_Penguin,True,17,"['Electrical_resistance', 'Energy', 'Carbon_dioxide', 'Cameroon', 'Equatorial_Guinea', 'Africa', 'Southern_Africa', 'North_Africa', 'Atlantic_Ocean', 'Black_Sea', 'Red_Sea', 'Indian_Ocean', 'Arctic_Ocean', 'Arctic', 'Antarctica', 'Penguin', 'African_Penguin']"
Electricity,Anne_Frank,True,14,"['Electricity', 'Thomas_Edison', 'Henry_Ford', 'Karl_Benz', 'Iron', 'Iron_Age', 'Roman_Empire', 'Franks', 'Rhine', 'Richard_Wagner', 'Adolf_Hitler', 'Benito_Mussolini', 'Nazi_Germany', 'Anne_Frank']"
Electricity,Argentina,True,4,"['Electricity', 'Ancient_Greece', 'Italy', 'Argentina']"
Electricity,Common_cold,False,25,"['Electricity', 'Heat', 'Ice', 'Snow', 'Arctic', 'Cold_War', 'Soviet_Union', 'Climate', 'Global_warming', 'Ice_age', 'Snowball_Earth', 'Glacier', 'Polar_ice_cap', 'Ice_sheet', 'Europe', 'Arctic_Ocean', 'North_America', 'Rocky_Mountains', 'Skiing', 'English_language', 'Old_English_language', '5th_century', 'England', 'Winter', 'Temperate']"
Electricity,God,True,6,"['Electricity', 'Matter', 'Magnet', 'Earth', 'Deity', 'God']"
Electromagnetic_radiation,Bald_Eagle,True,5,"['Electromagnetic_radiation', 'Eye', 'Bird', 'Eagle', 'Bald_Eagle']"
Electromagnetic_radiation,Leon_Trotsky,True,4,"['Electromagnetic_radiation', 'Albert_Einstein', 'Soviet_Union', 'Leon_Trotsky']"
Electromagnetic_radiation,London,True,4,"['Electromagnetic_radiation', 'Human', 'City', 'London']"
Electron,7th_century,True,7,"['Electron', 'William_Gilbert', 'Johannes_Kepler', 'Galileo_Galilei', 'Rome', '15th_century', '7th_century']"
Electron,Attila_the_Hun,False,25,"['Electron', 'Niels_Bohr', 'Nazi_Germany', 'Sigmund_Freud', 'Anschluss', 'Adolf_Hitler', 'Battle_of_Stalingrad', 'Battle_of_Moscow', 'Soviet_Union', 'Yuri_Gagarin', 'Germany', 'Felix_Mendelssohn', 'Victor_Hugo', 'Giuseppe_Verdi', 'Fr%C3%A9d%C3%A9ric_Chopin', 'Aachen', 'Latin', '9th_century', '13th_century', '14th_century', 'Dante_Alighieri', 'Thomas_Aquinas', 'Italy', 'Italian_Renaissance', 'Leonardo_da_Vinci']"
Electron,Bill_Clinton,True,7,"['Electron', 'William_Gilbert', 'James_Clerk_Maxwell', 'Albert_Einstein', 'Franklin_D._Roosevelt', 'President_of_the_United_States', 'Bill_Clinton']"
Electron,Gadolinium,False,25,"['Electron', 'Electricity', 'Gauss%27s_law', 'Carl_Friedrich_Gauss', 'United_States', 'Guadeloupe', 'Flower', 'Saffron', 'Mineral', 'Gypsum', 'Calcium', 'Barium', 'Lanthanum', 'Molybdenum', 'Niobium', 'Tantalum', 'Rhenium', 'Bohrium', 'Hassium', 'Meitnerium', 'Iridium', 'Rhodium', 'Ruthenium', 'Palladium', 'Sodium_hydroxide']"
Electron,Olympic_Games,True,4,"['Electron', 'Electricity', 'Ancient_Greece', 'Olympic_Games']"
Electron_beam_welding,Neil_Armstrong,True,11,"['Electron_beam_welding', 'France', 'Buddhism', 'Buddha', 'Gautama_Buddha', 'Buddhist_art', 'Greek_mythology', 'Apollo', 'Full_moon', 'Moon', 'Neil_Armstrong']"
Electronic_amplifier,Noam_Chomsky,False,25,"['Electronic_amplifier', 'Electron', 'Niels_Bohr', 'Richard_Feynman', 'Cold_War', 'Soviet_Union', 'Leon_Trotsky', 'Vladimir_Lenin', 'Russian_language', 'Aleksandr_Pushkin', 'Nikolai_Rimsky-Korsakov', 'Russia', 'Mikhail_Gorbachev', 'Nuclear_weapon', 'Tsar_Bomba', 'Finland', 'Nuclear_power', 'Jimmy_Carter', 'Yom_Kippur_War', 'Vietnam_War', 'Ho_Chi_Minh', 'Mao_Zedong', 'Communism', 'Karl_Marx', 'Joseph_Stalin']"
Electronics,Lord_Voldemort,False,25,"['Electronics', 'Color', 'James_Clerk_Maxwell', 'Michael_Faraday', 'Westminster_Abbey', 'Oliver_Cromwell', 'Edward_I_of_England', 'Richard_I_of_England', 'John_of_England', 'William_I_of_England', 'Battle_of_Hastings', 'Edward_the_Confessor', 'Charles_II_of_England', 'Edward_III_of_England', 'House_of_Lords', 'William_IV_of_the_United_Kingdom', 'Glorious_Revolution', 'William_III_of_England', 'James_I_of_England', 'James_II_of_England', 'Earl_of_Shaftesbury', 'British_Isles', 'Roman_Britain', 'King_Arthur', 'Edward_Gibbon']"
Electronics,Tin,True,21,"['Electronics', 'Color', 'Light', 'Bee', 'Pollinator', 'Cotton', 'Feather', 'Bird', 'Rock_Pigeon', 'Dove', 'Crow', 'Fossil', 'Amber', 'Silver', 'Nickel', 'Metal', 'Titanium', 'Diamond', 'Jewellery', 'Copper', 'Tin']"
Elementary_algebra,Plutonium,True,7,"['Elementary_algebra', 'Number', 'Pi', 'Computer', 'Electricity', 'Nuclear_power', 'Plutonium']"
Elementary_arithmetic,Library,True,4,"['Elementary_arithmetic', 'Computer', 'Internet', 'Library']"
Elementary_arithmetic,Music,True,5,"['Elementary_arithmetic', 'Computer', 'Television', 'Sound', 'Music']"
Elephant,Cotton,True,4,"['Elephant', 'Ivory', 'Seed', 'Cotton']"
Elephant_bird,Arnold_Schwarzenegger,True,22,"['Elephant_bird', 'Marco_Polo', 'Genghis_Khan', 'Alexander_the_Great', 'Julius_Caesar', 'Mark_Antony', 'Cleopatra_VII', 'Roman_Empire', 'Edward_Gibbon', 'Winston_Churchill', 'David_Cameron', 'Stanley_Baldwin', 'George_VI_of_the_United_Kingdom', 'Adolf_Hitler', 'Erwin_Rommel', 'Battle_of_France', 'Nazi_Germany', 'Anne_Frank', 'Nelson_Mandela', 'Tony_Blair', 'George_W._Bush', 'Arnold_Schwarzenegger']"
Elephant_bird,Elementary_algebra,True,11,"['Elephant_bird', 'United_Kingdom', 'Formula_One', 'English_language', 'Old_English_language', 'England', 'Middle_Ages', 'Aristotle', 'Mathematics', 'Algebra', 'Elementary_algebra']"
Elephant_shrew,Brussels,True,4,"['Elephant_shrew', 'Africa', 'Belgium', 'Brussels']"
Elizabeth_II_of_the_United_Kingdom,Buddha,True,5,"['Elizabeth_II_of_the_United_Kingdom', 'Christianity', 'Religion', 'Buddhism', 'Buddha']"
Elizabeth_II_of_the_United_Kingdom,Henry_David_Thoreau,True,16,"['Elizabeth_II_of_the_United_Kingdom', 'Harold_Wilson', 'Harold_Macmillan', 'Winston_Churchill', 'Samuel_Beckett', 'Marcel_Proust', 'George_Eliot', 'Henry_James', 'William_Shakespeare', 'Samuel_Taylor_Coleridge', 'Jane_Austen', 'David_Hume', 'Jean-Jacques_Rousseau', 'John_Locke', 'Thomas_Jefferson', 'Henry_David_Thoreau']"
Elizabeth_II_of_the_United_Kingdom,Martin_Luther,True,5,"['Elizabeth_II_of_the_United_Kingdom', 'Pope', 'Pope_John_Paul_II', 'John_Calvin', 'Martin_Luther']"
Elizabeth_II_of_the_United_Kingdom,Top_of_the_Pops,False,25,"['Elizabeth_II_of_the_United_Kingdom', 'House_of_Lords', 'Wars_of_the_Roses', 'France', 'United_States', 'Hip_hop_music', 'The_Beatles', 'Popular_culture', 'Music', 'India', 'Europe', 'United_Kingdom', 'The_Rolling_Stones', 'England', 'English_language', 'Germany', 'World_War_II', 'The_Blitz', 'London', 'Japan', 'China', 'Africa', 'Latin', 'Italy', 'Spain']"
Elvis_Presley,History_of_nuclear_weapons,True,4,"['Elvis_Presley', 'World_War_II', 'Nuclear_weapon', 'History_of_nuclear_weapons']"
Elvis_Presley,Munich,True,3,"['Elvis_Presley', 'Germany', 'Munich']"
Elvis_Presley,Rome,True,4,"['Elvis_Presley', 'France', 'Roman_Empire', 'Rome']"
Elvis_Presley,Sparrow,True,9,"['Elvis_Presley', 'Guitar', 'English_language', 'Bermuda', 'United_States', 'Bald_Eagle', 'Bird', 'House_Sparrow', 'Sparrow']"
Emirate,Rain,True,7,"['Emirate', 'Arabic_language', 'Alcohol', 'Metal', 'Heat', 'Water', 'Rain']"
Emotion,Bamako,True,17,"['Emotion', 'Human', 'Ape', 'Monkey', 'Fruit', 'Banana', 'Nintendo', 'Mario', 'Star_Trek', 'Milky_Way', 'Zeus', 'Odin', 'Norse_mythology', 'Greek_mythology', 'Athena', 'Africa', 'Bamako']"
Emotion,Religion,True,4,"['Emotion', 'Psychology', 'Philosophy', 'Religion']"
Emperor_Penguin,Flute,True,16,"['Emperor_Penguin', 'Fish', 'Fishing', 'Katana', 'English_language', 'Anguilla', 'United_Kingdom', 'Opera', 'Wolfgang_Amadeus_Mozart', 'The_Magic_Flute', 'North_America', 'United_States', 'Jazz', 'Trumpet', 'Musical_instrument', 'Flute']"
Emperor_Penguin,Norfolk,True,21,"['Emperor_Penguin', 'Animal', 'Latin', 'Europe', 'Wales', 'Cardiff', 'London', 'Northern_Ireland', 'Belfast', 'Ireland', 'British_Isles', 'Dublin', 'Sydney', 'New_Zealand', 'Auckland', 'Wellington', 'Canberra', 'Brisbane', 'Australia', 'England', 'Norfolk']"
Energy,Hey_Jude,False,25,"['Energy', 'Albert_Einstein', 'Adolf_Hitler', 'Erwin_Rommel', 'Richard_O%27Connor', 'Jew', 'Isaac', 'Hebrew_language', 'Jerusalem', 'Sea_of_Galilee', 'Jordan_River', 'Jesus', 'Paul_of_Tarsus', 'Martin_Luther', 'France', 'Julius_Caesar', 'Mark_Antony', 'English_language', 'Canadian_English', 'Canada', 'Canadian_football', 'French_language', 'United_States', 'Neil_Armstrong', 'Yuri_Gagarin']"
Energy,Sun,True,2,"['Energy', 'Sun']"
Engineering,Firearm,True,4,"['Engineering', 'Nuclear_weapon', 'Weapon', 'Firearm']"
England,California,True,9,"['England', 'City', 'Australia', 'Japan', 'China', 'Shanghai', 'Canada', 'Vancouver', 'California']"
England,God,True,4,"['England', 'Christianity', 'Jesus', 'God']"
England,Japan,True,3,"['England', 'Germany', 'Japan']"
England,London,True,2,"['England', 'London']"
England,Train,True,8,"['England', 'Football', 'London', 'Sport', 'Berlin', 'Park', 'Amsterdam', 'Train']"
English_Channel,Bible,True,4,"['English_Channel', 'Ancient_Rome', 'Christianity', 'Bible']"
English_Channel,Johannesburg,True,8,"['English_Channel', 'London', 'Bucharest', 'Prague', 'Berlin', 'Namibia', 'South_Africa', 'Johannesburg']"
English_language,Silicon,True,8,"['English_language', 'Malta', 'Cotton', 'Gossypium', 'United_States', 'Electronics', 'Semiconductor', 'Silicon']"
English_language,Spanish_Inquisition,True,4,"['English_language', 'Spanish_language', 'Spain', 'Spanish_Inquisition']"
English_poetry,Nitrogen_fixation,True,5,"['English_poetry', 'United_States', 'Natural_gas', 'Ammonia', 'Nitrogen_fixation']"
Enigma_machine,Arctic_Ocean,True,3,"['Enigma_machine', 'United_States', 'Arctic_Ocean']"
Entropy,Doha,True,9,"['Entropy', 'Evolution', 'Rain', 'Beirut', 'Cairo', 'Egypt', 'Lebanon', 'Qatar', 'Doha']"
Epazote,New_moon,True,18,"['Epazote', 'Star_anise', 'Scientific_classification', 'Flower', 'Bee', 'Honey_bee', 'Rocky_Mountains', 'Great_Salt_Lake', 'Dead_Sea', 'Red_Sea', 'Black_Sea', 'Aral_Sea', 'Soviet_Union', 'International_Space_Station', 'Space_station', 'Asteroid', 'Moon', 'New_moon']"
Epic_of_Gilgamesh,Fungus,True,6,"['Epic_of_Gilgamesh', 'Babylonia', 'Hammurabi', 'Mesopotamia', 'Wood', 'Fungus']"
Equal_Protection_Clause,Dublin,True,4,"['Equal_Protection_Clause', 'Chicago', 'Europe', 'Dublin']"
Equal_Protection_Clause,Radio,True,6,"['Equal_Protection_Clause', 'Education', 'Computer', 'Television', 'Broadcasting', 'Radio']"
Equatorial_Guinea,Vampire,False,25,"['Equatorial_Guinea', 'Atlantis', 'Rhine', 'Augustus', 'Cleopatra_VII', 'Renaissance', 'Dark_Ages', 'Charlemagne', 'Christianity', 'Jew', 'Isaac', 'Tribe', 'United_States', 'Film', 'Television', 'Germany', 'Dresden', 'Lion', 'Zebra', 'Animal', 'Spider', 'Beetle', 'Insect', 'Ultraviolet', 'Bee']"
Eric_Clapton,Europium,False,25,"['Eric_Clapton', 'France', 'Euro', 'European_Union', 'Brussels', 'European_Parliament', 'Belgium', 'Monaco', 'Marseille', 'Paris', 'Europe', 'Renaissance', 'Italian_Renaissance', 'Milan', 'Genoa', 'Italy', 'Currency', 'Archimedes', 'Pi', 'Sphere', 'Earth', 'Tellurium', 'Latin', 'Rome', 'Bulgaria']"
Eric_Clapton,Rhenium,True,24,"['Eric_Clapton', 'Asteroid', 'Dinosaur', 'Iridium', 'Rhodium', 'Palladium', 'Chemical_element', 'Lutetium', 'Lanthanum', 'Thorium', 'Radium', 'Beryllium', 'Americium', 'Plutonium', 'Gallium', 'Germanium', 'Zinc', 'Copper', 'Metal', 'Titanium', 'Zirconium', 'Niobium', 'Technetium', 'Rhenium']"
Erie_Canal,Socrates,True,8,"['Erie_Canal', 'Mark_Twain', 'Mark_Twain_House', 'Telephone', 'Thomas_Edison', 'United_States', 'Greece', 'Socrates']"
Erie_Canal,Water,True,4,"['Erie_Canal', 'Clay', 'Oxygen', 'Water']"
Ernest_Hemingway,Potassium,True,6,"['Ernest_Hemingway', 'Kenya', 'Coffee', 'Nitrogen', 'Potassium_nitrate', 'Potassium']"
Erwin_Rommel,Damascus,True,4,"['Erwin_Rommel', 'Libya', 'Lebanon', 'Damascus']"
Eskimo,Tanzania,True,5,"['Eskimo', 'Greenland', 'Continent', 'Africa', 'Tanzania']"
Essential_oil,Gas,True,4,"['Essential_oil', 'Water', 'Oxygen', 'Gas']"
Essential_oil,Gold,True,5,"['Essential_oil', 'Lemon', 'Water', 'Iron', 'Gold']"
Essential_oil,Poland,True,4,"['Essential_oil', 'Plant', 'Scotland', 'Poland']"
Estonia,Anatomy,True,6,"['Estonia', 'English_language', 'Poetry', 'Art', 'Medicine', 'Anatomy']"
Estonia,Asparagus,False,25,"['Estonia', 'English_language', 'Anguilla', 'United_Kingdom', 'France', 'United_States', 'Rice', 'Plant', 'Fruit', 'Carrot', 'Onion', 'India', 'Mango', 'Plum', 'Cultivar', 'Plant', 'Seed', 'Cereal', 'Barley', 'Oat', 'Poultry', 'Ostrich', 'Bird', 'Theropoda', 'Herbivore']"
Ethanol,Butter,True,7,"['Ethanol', 'Sugar', 'Chocolate', 'Food', 'Peanut', 'Fatty_acid', 'Butter']"
Ethanol,Jewellery,True,6,"['Ethanol', 'Nickel', 'Metal', 'Titanium', 'Diamond', 'Jewellery']"
Ethanol,War,True,4,"['Ethanol', 'Cancer', 'World_War_II', 'War']"
Ethics,Linux,True,4,"['Ethics', 'Medicine', 'Computer', 'Linux']"
Ethics,Nintendo,True,6,"['Ethics', 'War', 'Game_theory', 'Television', 'Computer_and_video_games', 'Nintendo']"
Ethics,Tyrannosaurus,True,18,"['Ethics', 'Aristotle', 'Ancient_Greece', 'Macedon', 'Republic_of_Macedonia', 'Iceland', 'Volcano', 'Saturn', 'Greek_mythology', 'Odysseus', 'Odyssey', 'Zeus', 'Herodotus', 'Anthropology', 'Archaeology', 'Paleontology', 'Dinosaur', 'Tyrannosaurus']"
Ethiopia,Telephone_exchange,False,25,"['Ethiopia', 'Addis_Ababa', 'Italy', 'United_States', 'Apollo_11', 'Apollo_8', 'Paris', 'Communication', 'Telephone', 'Telecommunication', 'Bluetooth', 'Sweden', 'Trade_union', 'France', 'United_Kingdom', 'English_language', 'Germany', 'Marshall_Plan', 'Europe', 'Suez_Canal', 'Africa', 'Port_Louis', 'China', 'World_War_II', 'Enigma_machine']"
Ethiopian_Wolf,Windows_XP,True,16,"['Ethiopian_Wolf', 'Gray_Wolf', 'France', 'Roman_Empire', 'Persian_Empire', 'British_Empire', 'English_language', 'German_language', 'Dutch_language', 'West_Flemish', 'Netherlands', 'Royal_Dutch_Shell', 'United_States', 'Computer', 'Microsoft_Windows', 'Windows_XP']"
Euclid,Cloud,False,25,"['Euclid', '19th_century', 'Music', 'Sound', 'Matter', 'Atom', 'Earth', 'Planet', 'Moon', 'Sun', 'Galaxy', 'Universe', 'Sphere', 'Topology', 'Latin', 'Bible', 'Jerusalem', 'Tel_Aviv', 'Flower', 'Bird', 'Feather', 'Goose', 'Snow_Goose', 'Animal', 'Water']"
Euclidean_geometry,Uranus,True,7,"['Euclidean_geometry', '19th_century', 'Athens', 'Zeus', 'Apollo', 'Pluto', 'Uranus']"
Euclidean_geometry,Volcanic_pipe,False,25,"['Euclidean_geometry', '19th_century', 'Yellowstone_National_Park', 'Volcano', 'Decade_Volcanoes', 'Mount_Nyiragongo', 'Great_Rift_Valley', 'Mount_Kilimanjaro', 'Magma', 'Igneous_rock', 'Continental_crust', 'Atlantic_Ocean', 'Faroe_Islands', 'Europe', 'Geology', 'Batholith', 'Ancient_Rome', 'Roman_road', 'France', 'Pacific_Ocean', 'Easter_Island', 'Pitcairn_Islands', 'French_Polynesia', 'Time_zone', 'Baltic_Sea']"
Euphrates,Central_processing_unit,False,25,"['Euphrates', 'Islam', 'United_States', 'France', 'United_Kingdom', 'Europe', 'Germany', 'English_language', 'World_War_II', 'India', 'Japan', 'China', 'Africa', 'Central_African_Republic', 'Time_zone', 'Spain', 'Latin', 'Italy', 'Currency', '19th_century', 'England', 'London', 'Russia', 'Canada', 'Christianity']"
Euro,17th_century,True,3,"['Euro', 'Netherlands', '17th_century']"
Euro,Clarinet,True,4,"['Euro', 'United_States', 'Jazz', 'Clarinet']"
Euro,Microsoft,True,5,"['Euro', 'United_Kingdom', 'Computer', 'Microsoft_Windows', 'Microsoft']"
Euro,Space_Shuttle_Challenger,True,4,"['Euro', 'United_States', 'Space_Shuttle_Columbia', 'Space_Shuttle_Challenger']"
Euro,Whale,True,6,"['Euro', 'Romania', 'Black_Sea', 'Sea', 'Ocean', 'Whale']"
Europe,Big_Bang,True,4,"['Europe', 'Earth', 'Universe', 'Big_Bang']"
European_Union,Odysseus,True,7,"['European_Union', 'Ancient_Greece', 'Herodotus', 'Athens', 'Zeus', 'Odyssey', 'Odysseus']"
Europium,Michelangelo,True,8,"['Europium', 'Magma', 'Granite', 'Precambrian', 'Animal', 'Aristotle', 'Raphael', 'Michelangelo']"
Evolution,God,True,6,"['Evolution', 'Life', 'Universe', 'Earth', 'Deity', 'God']"
Evolution,Mecca,True,4,"['Evolution', 'Judaism', 'Jerusalem', 'Mecca']"
Expressionism,Boron,True,7,"['Expressionism', 'Film', 'Sound', 'Matter', 'Quark', 'Helium', 'Boron']"
Expressionism,Cheetah,False,25,"['Expressionism', 'Germany', 'Iranian_peoples', 'Zoroaster', 'Zeus', 'Athena', 'Spider', 'Mammal', 'Dinosaur', 'Carnivore', 'Animal', 'Reptile', 'Turtle', 'Cretaceous', 'Ankylosaurus', 'Tyrannosaurus', 'Theropoda', 'Dilophosaurus', 'Jurassic', 'Pterosaur', 'Bird', 'Ostrich', 'Lion', 'Hyena', 'The_Lion_King']"
Extinct_birds,Ocean,True,4,"['Extinct_birds', 'Florida', 'Atlantic_Ocean', 'Ocean']"
Extinct_birds,Writing,True,6,"['Extinct_birds', 'Swift', 'Animal', 'Water', 'Literature', 'Writing']"
Extinction,Germany,True,3,"['Extinction', 'Australia', 'Germany']"
Extraterrestrial_life,Lake_Superior,False,25,"['Extraterrestrial_life', 'Moon', 'Ancient_Greece', 'Black_Sea', 'Caspian_Sea', 'Lake_Albert', 'Lake_Edward', 'Great_Rift_Valley', 'Lake_Victoria', 'Lake_Tanganyika', 'Lake_Kivu', 'Tsunami', 'Pacific_Ocean', 'Arctic_Ocean', 'Southern_Ocean', 'Atlantic_Ocean', 'North_Sea', 'Rotterdam', 'North_Africa', 'Northwest_Africa', 'Indian_Ocean', 'Red_Sea', 'Volcano', 'Lake_Toba', 'Bay_of_Bengal']"
Eye,Dance,True,12,"['Eye', 'Light', 'Sound', 'Music', 'Hip_hop_music', 'Rapping', 'Jazz', 'Piano', 'Television', 'Film', 'Art', 'Dance']"
Eyelid,Herring_Gull,False,25,"['Eyelid', 'Vertebrate', 'Fish', 'Fishing', 'Tuna', 'Mediterranean_Sea', 'Black_Sea', 'Aral_Sea', 'Sea', 'Irish_Sea', 'Atlantic_Ocean', 'Caribbean_Sea', 'James_Bond', 'Sean_Connery', 'Irish_people', 'Che_Guevara', 'Fidel_Castro', 'English_language', 'Isle_of_Man', 'Trout', 'Brown_trout', 'Ocean', 'Great_Salt_Lake', 'Dead_Sea', 'Red_Sea']"
Eyelid,Hungary,True,7,"['Eyelid', 'Vertebrate', 'Silurian', 'Wales', 'England', 'Germany', 'Hungary']"
Eyelid,ITunes,False,25,"['Eyelid', 'Vertebrate', 'Animal', 'Latin', 'United_States', 'Hip_hop_music', 'Music_of_the_United_States', 'Music', 'Bluegrass_music', 'Music_of_Ireland', 'BBC', 'DVD', 'Sony', 'Video', 'Computer', 'Linux', 'Unix', 'Microsoft', 'Television', 'Sound', 'Gas', 'Phase_%28matter%29', 'Iron', 'Russia', 'France']"
F-35_Lightning_II,Computer_and_video_games,True,4,"['F-35_Lightning_II', 'United_States', 'Computer', 'Computer_and_video_games']"
Fair_Isle,Apollo_11,True,7,"['Fair_Isle', 'Bronze_Age', 'Minoan_civilization', 'Greek_mythology', 'Apollo', 'Saturn_V', 'Apollo_11']"
Falcon,Jupiter,True,7,"['Falcon', 'Africa', 'Mauritius', 'Indian_Ocean', 'Ocean', 'Planet', 'Jupiter']"
Falcon,Leonardo_da_Vinci,True,6,"['Falcon', 'Latin', 'Ancient_Rome', 'Roman_mythology', 'Greek_mythology', 'Leonardo_da_Vinci']"
Falkland_Islands,Windows_XP,True,25,"['Falkland_Islands', 'English_language', 'German_language', 'Dutch_language', 'West_Flemish', 'France', 'Roman_Empire', 'Persian_Empire', 'British_Empire', 'Walter_Raleigh', 'England', 'Jet_engine', 'Germany', 'David_Hilbert', 'Russia', 'Sputnik_1', 'Explorer_I', 'Sputnik_2', 'Australia', 'Chinese_language', 'Republic_of_China', 'United_States', 'Computer', 'Microsoft_Windows', 'Windows_XP']"
Famine,Arctic,True,5,"['Famine', 'Climate', 'Ocean', 'Arctic_Ocean', 'Arctic']"
Fashion,Niger_River,True,8,"['Fashion', 'Geography', 'Ancient_Greece', 'Arable_land', 'Yellow_River', 'Yangtze_River', 'River', 'Niger_River']"
Fashion,Pac-Man,False,25,"['Fashion', 'Game', 'Film', 'DVD', 'Sony', 'Japan', 'Mario', 'Rabbit', 'Animal', 'Spider', 'Thorax', 'Insect', 'Human', 'Elephant', 'Mammoth', 'United_States', 'Cold_War', 'Fidel_Castro', 'Malcolm_X', 'Cairo', 'Abbasid', 'Charlemagne', 'France', 'United_Kingdom', 'Lion']"
Fashion,Sickle-cell_disease,False,25,"['Fashion', 'Europe', 'France', 'United_States', 'United_Kingdom', 'English_language', 'Germany', 'World_War_II', 'India', 'Japan', 'China', 'Africa', 'Latin', 'Italy', 'Spain', 'Russia', 'Time_zone', 'Canada', 'Currency', '19th_century', 'England', 'London', 'Christianity', 'Islam', 'World_War_I']"
Fashion,Zulu,True,5,"['Fashion', 'Language', 'Tamil_language', 'South_Africa', 'Zulu']"
Fatty_acid,Cold_War,True,8,"['Fatty_acid', 'Hydrogen', 'Carbon_dioxide', 'Global_warming', 'Ice_age', 'Arctic_Ocean', 'Russia', 'Cold_War']"
Fatty_acid,Formula_One,True,12,"['Fatty_acid', 'Acetic_acid', 'Carbon_dioxide', 'Fossil_fuel', 'Natural_gas', 'India', 'English_language', 'Spanish_language', 'United_States', 'Interpol', 'Monaco', 'Formula_One']"
Fatty_acid,United_States_Senate,True,6,"['Fatty_acid', 'Corn_oil', 'Textile', 'China', 'United_States', 'United_States_Senate']"
Fauna_of_Australia,Milky_Way,True,15,"['Fauna_of_Australia', 'Galah', 'Melbourne', 'Grand_Slam_%28tennis%29', 'Australian_Open', 'Adelaide', 'Southern_Ocean', 'Arctic_Ocean', 'Atlantic_Ocean', 'Equatorial_Guinea', 'Latin_America', 'Maya_civilization', 'Orion_Nebula', 'Galaxy', 'Milky_Way']"
Feather,Cape_Town,True,5,"['Feather', 'Greek_mythology', 'Black_Sea', 'Atlantic_Ocean', 'Cape_Town']"
Feather,Crusades,True,5,"['Feather', 'Theropoda', 'Africa', 'Christianity', 'Crusades']"
Feather,Pythagorean_theorem,False,25,"['Feather', 'Mammal', 'China', 'United_States', 'France', 'United_Kingdom', 'Europe', 'Germany', 'English_language', 'World_War_II', 'India', 'Japan', 'Russia', 'Time_zone', 'Spain', 'Latin', 'Italy', 'Currency', '19th_century', 'England', 'London', 'Christianity', 'Islam', 'Algebra', 'Arithmetic']"
