source,target,reached,length,visited\
God,Data_Encryption_Standard,FALSE,20,"['God', 'United_States', 'France', 'United_Kingdom', 'Europe', 'Germany', 'English_language', 'World_War_II', 'India', 'Japan', 'China', 'Africa', 'Latin', 'Italy', 'Spain', 'Russia', 'Canada', 'Currency', '19th_century']\"
God,Terrorism,TRUE,8,"['God', 'Islam', 'Iraq', 'United_Kingdom', 'Europe', 'France', 'United_States', 'Terrorism']\"
Amazon_parrot,Finland,TRUE,5,"['Amazon_parrot', 'Animal', 'Latin', 'Europe', 'Finland']\"
Poetry_of_the_United_States,Red_dwarf,FALSE,20,"['Poetry_of_the_United_States', 'London', 'Europe', 'England', 'Italy', 'Spain', 'Time_zone', 'Egypt', 'Red_Sea', 'Africa', 'Islam', 'United_States', 'List_of_countries_by_system_of_government', 'Australia', 'United_Kingdom', 'Judaism', 'Portugal', 'Brazil', 'Buddhism']\"
Velociraptor,Zimbabwe,TRUE,4,"['Velociraptor', 'China', 'Africa', 'Zimbabwe']\"
Zulu,Aluminium,TRUE,5,"['Zulu', 'United_Kingdom', 'Steel', 'Metal', 'Aluminium']\"
Mummy,Interpol,TRUE,5,"['Mummy', 'Arabic_language', 'Portuguese_language', 'United_States', 'Interpol']\"
Oil_refinery,Propaganda,TRUE,8,"['Oil_refinery', 'United_States', 'Terrorism', 'Russia', 'Time_zone', 'France', 'Roman_Catholic_Church', 'Propaganda']\"
Monaco_Grand_Prix,Oxford,TRUE,6,"['Monaco_Grand_Prix', 'France', 'United_States', 'United_Kingdom', 'University_of_Cambridge', 'Oxford']\"
Dysprosium,Nintendo,TRUE,13,"['Dysprosium', 'France', 'United_States', 'Computer', 'Toy', 'Apple', 'Europe', 'Arabic_language', 'Latin', 'Italy', 'List_of_countries_by_system_of_government', 'Japan', 'Nintendo']\"
Colombia,Niger,TRUE,4,"['Colombia', 'Venezuela', 'Nigeria', 'Niger']\"
Coupling_%28railway%29,Climate_change,TRUE,13,"['Coupling_%28railway%29', 'Europe', 'Judaism', 'United_States', 'France', 'World_War_II', 'United_Kingdom', 'Electron', 'Neutron', 'Germany', 'Greenhouse_effect', 'Global_warming', 'Climate_change']\"
Zebra,Sassanid_Empire,TRUE,6,"['Zebra', 'Mammal', 'China', 'Roman_Empire', 'Persian_Empire', 'Sassanid_Empire']\"
Arctic_Monkeys,Sirius,FALSE,20,"['Arctic_Monkeys', 'United_States', 'List_of_countries_by_system_of_government', 'People%27s_Republic_of_China', 'United_States_dollar', 'Petroleum', 'German_language', 'French_language', 'Arabic_language', 'Spanish_language', 'France', 'Atlantic_Ocean', 'Mediterranean_Sea', 'Europe', 'Germany', 'United_Kingdom', 'Latin', 'Portuguese_language', 'India']\"
Mercantilism,Linux,TRUE,5,"['Mercantilism', 'Germany', 'United_States', 'Computer', 'Linux']\"
Wildebeest,Rocky_Mountains,TRUE,4,"['Wildebeest', 'Africa', 'United_States', 'Rocky_Mountains']\"
Apostolic_Succession,Brazil,TRUE,5,"['Apostolic_Succession', 'England', 'Germany', 'Italy', 'Brazil']\"
Climate_change,Poison_gas_in_World_War_I,TRUE,4,"['Climate_change', 'United_States', 'World_War_I', 'Poison_gas_in_World_War_I']\"
Europium,Michelangelo,TRUE,8,"['Europium', 'France', 'Time_zone', 'United_States', 'List_of_countries_by_system_of_government', 'Italy', 'Renaissance', 'Michelangelo']\"
Wildebeest,Comics,FALSE,20,"['Wildebeest', 'Scientific_classification', 'Animal', 'Latin', 'United_States', 'Time_zone', 'France', 'List_of_countries_by_system_of_government', 'Japan', 'Europe', 'Arabic_language', 'Spanish_language', 'Portuguese_language', 'China', 'Football_%28soccer%29', 'Germany', 'German_language', 'United_Kingdom', 'Christianity']\"
Football_%28soccer%29,Iranian_peoples,TRUE,4,"['Football_%28soccer%29', 'Europe', 'Iran', 'Iranian_peoples']\"
Arctic_Monkeys,Antananarivo,TRUE,16,"['Arctic_Monkeys', 'United_States', 'Peru', 'List_of_countries_by_system_of_government', 'France', 'German_language', 'Latin', 'Europe', 'Herbivore', 'Bacteria', 'Cell_%28biology%29', 'Animal', 'Plant', 'Ant', 'Africa', 'Antananarivo']\"
Electron,7th_century,TRUE,5,"['Electron', 'Chemical_element', 'English_language', '5th_century', '7th_century']\"
Film,Fundamental_theorem_of_arithmetic,FALSE,20,"['Film', 'United_States', 'France', 'United_Kingdom', 'Europe', 'Germany', 'World_War_II', 'India', 'Japan', 'China', 'Africa', 'Latin', 'Italy', 'Spain', 'Russia', 'Canada', 'French_language', 'North_America', 'Earth']\"
Basilica_of_Santa_Maria_degli_Angeli,President_of_the_United_States,TRUE,8,"['Basilica_of_Santa_Maria_degli_Angeli', 'Baroque', 'Europe', 'London', 'United_Kingdom', 'Time_zone', 'United_States', 'President_of_the_United_States']\"
Electron,Gadolinium,FALSE,20,"['Electron', 'Quantum_mechanics', 'German_language', 'United_States', 'List_of_countries_by_system_of_government', 'Turkey', 'Jew', 'Israel', 'Arabic_language', 'Latin', 'Europe', 'Ireland', 'Republic_of_Ireland', 'Italy', 'Hinduism', 'Malaysia', 'Japan', 'World_War_II', 'Hungary']\"
Banana,Greenland,TRUE,5,"['Banana', 'Rwanda', 'Haiti', 'United_States', 'Greenland']\"
Computer,Adolf_Hitler,TRUE,6,"['Computer', 'Great_Britain', 'United_Kingdom', 'World_War_I', 'Nazism', 'Adolf_Hitler']\"
Armadillo,Space_exploration,FALSE,20,"['Armadillo', 'United_States', 'Space_Shuttle_Columbia', 'International_Space_Station', 'Space_station', 'Spacecraft_propulsion', 'Mars_Reconnaissance_Orbiter', 'Mars_Exploration_Rover', 'Germany', 'World_War_II', 'United_Kingdom', 'English_language', 'Latin', 'Europe', 'France', 'Russia', 'Earth', 'North_America', 'Africa']\"
Electric_charge,Arnold_Schwarzenegger,FALSE,20,"['Electric_charge', 'Magnetism', 'Mineral', 'Oxygen', 'Phase_%28matter%29', 'Plasma_%28physics%29', 'Chemistry', 'World_War_II', 'United_States', 'List_of_countries_by_system_of_government', 'France', 'Islam', 'United_Kingdom', 'English_language', 'Germany', 'Europe', 'Middle_Ages', 'French_language', 'Canada']\"
Ariel_Sharon,Goa,TRUE,5,"['Ariel_Sharon', 'Egypt', 'United_States', 'India', 'Goa']\"
Feather,Cape_Town,TRUE,5,"['Feather', 'Bird', '19th_century', 'South_Africa', 'Cape_Town']\"
Andes,Plato,TRUE,5,"['Andes', 'Roman_Empire', 'Ancient_Rome', 'Greek_mythology', 'Plato']\"
Hafnium,Eagle,TRUE,5,"['Hafnium', 'Latin', 'United_States', 'Bald_Eagle', 'Eagle']\"
Comet,Rutherford_B._Hayes,FALSE,20,"['Comet', 'Denmark', 'Europe', 'India', 'Currency', 'Euro', 'Spain', 'List_of_countries_by_system_of_government', 'Canada', 'Christianity', 'Islam', 'United_States', 'French_language', 'Arabic_language', 'Spanish_language', 'Netherlands', 'Portugal', 'Ukraine', 'Turkey']\"
Ape,Water,TRUE,8,"['Ape', 'English_language', 'United_States', 'Time_zone', 'France', 'River', 'Rain', 'Water']\"
Comet,Australian_rules_football,TRUE,4,"['Comet', 'France', 'Australia', 'Australian_rules_football']\"
Oil_painting,Apple,FALSE,20,"['Oil_painting', 'Renaissance', 'Europe', 'French_language', 'United_States', 'Computer', 'Television', 'Germany', 'List_of_countries_by_system_of_government', 'United_Kingdom', 'France', 'Japan', 'Nintendo', 'China', 'English_language', 'England', 'Portuguese_language', 'India', 'Christianity']\"
Oil_painting,Baghdad,TRUE,3,"['Oil_painting', '16th_century', 'Baghdad']\"
List_of_popes,Gmail,FALSE,20,"['List_of_popes', 'France', 'World_War_II', 'United_States', 'List_of_countries_by_system_of_government', 'United_Kingdom', 'World_War_I', 'Europe', 'Germany', 'English_language', 'India', 'Football_%28soccer%29', 'Ancient_Rome', 'England', 'Industrial_Revolution', 'Russia', 'Natural_gas', 'Carbon_dioxide', 'Oxygen']\"
Monaco_Grand_Prix,Saturn,TRUE,7,"['Monaco_Grand_Prix', 'France', 'United_States', 'Moon', 'Mars', 'Planet', 'Saturn']\"
Force,Ganges_River,TRUE,9,"['Force', 'Magnetism', 'Iron', 'Oxygen', 'Philosophy', 'United_States', 'Mississippi_River', 'River', 'Ganges_River']\"
Force,Oceanography,TRUE,15,"['Force', 'Energy', 'Iron', 'Mammal', 'Bird', 'People%27s_Republic_of_China', 'Soviet_Union', 'United_States', 'Atlantic_Ocean', 'Ocean', 'Sea', 'Caribbean_Sea', 'Europe', 'Arctic_Ocean', 'Oceanography']\"
Mendelevium,Africa,TRUE,7,"['Mendelevium', 'Phase_%28matter%29', 'Photon', 'Quantum_mechanics', 'Latin', 'Europe', 'Africa']\"
A_cappella,Plains_Zebra,FALSE,20,"['A_cappella', 'Judaism', 'United_States', 'Rocky_Mountains', 'English_language', 'United_Kingdom', 'List_of_countries_by_system_of_government', 'Sweden', 'World_War_II', 'France', 'Brazil', 'Europe', 'Greece', 'Aristotle', 'Mathematics', 'Latin', 'French_language', 'North_America', 'Canada']\"
Crystal,Commonwealth_Games,TRUE,12,"['Crystal', 'Color', 'Latin', 'United_States', 'Olympic_Games', 'United_Kingdom', 'Europe', 'France', 'World_War_II', 'Germany', 'England', 'Commonwealth_Games']\"
Mongol_Empire,Employment,FALSE,20,"['Mongol_Empire', 'Europe', 'United_Kingdom', 'List_of_countries_by_system_of_government', 'United_States', 'France', 'Arabic_language', 'English_language', 'Germany', 'India', 'Japan', 'Industry', 'Business', 'Manufacturing', 'North_America', 'Canada', 'Russia', 'Currency', '19th_century']\"
Whale_song,Tony_Blair,TRUE,7,"['Whale_song', 'Human', 'Scientific_classification', 'Evolution', 'United_States', 'United_Kingdom', 'Tony_Blair']\"
Crystal,Technology,TRUE,5,"['Crystal', 'Color', 'Language', 'Science', 'Technology']\"
Battle_of_France,Dove,FALSE,20,"['Battle_of_France', 'France', 'Time_zone', 'United_States', 'List_of_countries_by_system_of_government', 'United_Kingdom', 'Latin', 'Europe', 'Arabic_language', 'English_language', 'England', 'Christianity', 'Islam', 'China', 'Constitutional_monarchy', 'Italy', 'Germany', 'Natural_gas', 'Hydrogen']\"
Velociraptor,Ivory,FALSE,20,"['Velociraptor', 'Binomial_nomenclature', 'Latin', 'Roman_Catholic_Church', 'Africa', 'Senegal', 'Time_zone', 'France', 'List_of_countries_by_system_of_government', 'United_States', 'Europe', 'Buddhism', 'Philosophy', 'World_War_II', 'United_Kingdom', 'Electron', 'Gravitation', 'England', 'Germany']\"
Poverty,Meteor,TRUE,16,"['Poverty', 'Industrial_Revolution', 'United_States', 'List_of_countries_by_system_of_government', 'Germany', 'French_language', 'Roman_Empire', 'Europe', 'Arabic_language', 'Portuguese_language', 'France', 'British_Empire', 'Great_Britain', 'United_Kingdom', 'Earth', 'Meteor']\"
Smallpox,Roman_Catholic_Church,TRUE,4,"['Smallpox', 'Roman_Empire', 'Eastern_Orthodox_Church', 'Roman_Catholic_Church']\"
Functional_programming,Australian_Open,TRUE,7,"['Functional_programming', 'Calculus', 'Europe', 'United_Kingdom', 'France', 'Australia', 'Australian_Open']\"
Battle_of_Gettysburg,Helen,FALSE,20,"['Battle_of_Gettysburg', 'United_States', 'Time_zone', 'United_Kingdom', 'List_of_countries_by_system_of_government', 'Brazil', 'Spanish_language', 'South_America', 'Mexico', 'Football_%28soccer%29', 'Europe', 'Turkey', 'Hungary', 'English_language', 'South_Korea', 'World_War_II', 'France', 'Latin', 'Latin_alphabet']\"
Norway,Rabat,FALSE,20,"['Norway', 'Time_zone', 'Ireland', 'London', 'European_Union', 'Switzerland', 'List_of_countries_by_system_of_government', 'Austria', 'Hungary', 'Ottoman_Empire', 'Ukraine', 'English_language', 'United_States', 'New_York_City', 'Japan', 'Christianity', 'Hebrew_language', 'France', 'Latin']\"
Aphid,Buenos_Aires,TRUE,5,"['Aphid', 'New_Zealand', 'Chile', 'Argentina', 'Buenos_Aires']\"
Battle_of_Gettysburg,Plutonium,TRUE,4,"['Battle_of_Gettysburg', 'United_States', 'Nuclear_weapon', 'Plutonium']\"
Battle_of_Gettysburg,Space_Shuttle_Columbia,TRUE,3,"['Battle_of_Gettysburg', 'United_States', 'Space_Shuttle_Columbia']\"
Blue_Peter,Alternative_rock,FALSE,20,"['Blue_Peter', 'United_Kingdom', 'The_Rolling_Stones', 'United_States', 'Hip_hop_music', 'English_language', 'World_War_II', 'France', 'List_of_countries_by_system_of_government', 'Parliamentary_system', 'Germany', 'United_Nations', 'Soviet_Union', 'Europe', 'Hinduism', 'Sanskrit', 'Latin', '1st_century_BC', '20th_century']\"
Battle_of_Cannae,Jersey,TRUE,4,"['Battle_of_Cannae', 'Italy', 'United_States', 'Jersey']\"
Battle_of_Cannae,England,TRUE,4,"['Battle_of_Cannae', 'Italy', 'Germany', 'England']\"
Arctic_Monkeys,Andy_Warhol,FALSE,20,"['Arctic_Monkeys', 'United_States', 'Italy', 'List_of_countries_by_system_of_government', 'Egypt', 'United_Kingdom', 'Electron', 'Gravitation', 'Physics', 'Mathematics', 'David_Hilbert', 'Germany', 'English_language', 'World_War_II', 'Rome', 'Europe', 'Democracy', 'Communism', 'Mexico']\"
Where_Did_Our_Love_Go,Chicken,FALSE,20,"['Where_Did_Our_Love_Go', 'German_language', 'United_States', 'Potato', 'Europe', 'Turkey', 'Time_zone', 'France', 'List_of_countries_by_system_of_government', 'Germany', 'Arabic_language', 'Latin', 'English_language', 'England', 'United_Kingdom', 'Christianity', 'Spain', 'India', 'Japan']\"
Basilica_of_Santa_Maria_degli_Angeli,Electron,FALSE,20,"['Basilica_of_Santa_Maria_degli_Angeli', 'Baroque', 'Russia', 'United_States', 'World_War_II', 'Canada', 'Time_zone', 'Spain', 'List_of_countries_by_system_of_government', 'Portugal', '19th_century', 'North_America', 'United_Nations', 'Asia', 'Middle_East', 'World_War_I', 'Soviet_Union', 'Climate', 'Tropical_cyclone']\"
Cleopatra_VII,Ottawa,TRUE,5,"['Cleopatra_VII', 'France', 'United_States', 'Canada', 'Ottawa']\"
Okapi,The_Blitz,TRUE,10,"['Okapi', 'Europe', 'France', 'List_of_countries_by_system_of_government', 'People%27s_Republic_of_China', 'United_States', 'Agriculture', 'Germany', 'Blitzkrieg', 'The_Blitz']\"
Mendip_Hills,Supreme_Court_of_the_United_States,TRUE,5,"['Mendip_Hills', 'World_War_II', 'United_States_Congress', 'United_States_Constitution', 'Supreme_Court_of_the_United_States']\"
Bosnia_and_Herzegovina,Desert,TRUE,4,"['Bosnia_and_Herzegovina', 'List_of_countries_by_system_of_government', 'Western_Sahara', 'Desert']\"
Wikinews,Reptile,FALSE,20,"['Wikinews', 'German_language', 'Germany', 'Europe', 'World_War_II', 'Paris', '19th_century', 'United_States', 'Time_zone', 'New_York_City', 'Hungary', 'List_of_countries_by_system_of_government', 'People%27s_Republic_of_China', 'Capital', 'European_Union', 'Belgium', 'France', 'Arabic_language', 'Portuguese_language']\"
White-tailed_Eagle,Ottawa,TRUE,7,"['White-tailed_Eagle', 'Scientific_classification', 'Mammal', 'China', 'United_States', 'Canada', 'Ottawa']\"
France,Liverpool_and_Manchester_Railway,TRUE,9,"['France', 'Latin', 'French_language', 'Africa', 'Islam', 'United_Kingdom', 'Liverpool_F.C.', 'Liverpool', 'Liverpool_and_Manchester_Railway']\"
Alternative_rock,Windows_XP,FALSE,20,"['Alternative_rock', 'Japan', 'Currency', 'Madagascar', 'Africa', 'United_States', 'Agriculture', 'Egypt', 'United_Kingdom', 'Scotland', 'Ireland', 'English_language', 'Israel', 'Jew', 'Middle_East', 'Judaism', 'Argentina', 'Mexico', 'Hinduism']\"
Aircraft_carrier,Crocodile,TRUE,12,"['Aircraft_carrier', 'United_States', 'Guinea', 'Time_zone', 'France', 'List_of_countries_by_system_of_government', 'United_Kingdom', 'Lion', 'Elephant', 'Animal', 'Reptile', 'Crocodile']\"
Arctic_Monkeys,Heat,TRUE,16,"['Arctic_Monkeys', 'United_States', 'List_of_countries_by_system_of_government', 'People%27s_Republic_of_China', 'English_language', 'Germany', 'France', 'Arabic_language', 'Latin', 'Europe', 'United_Kingdom', 'England', 'Winter', 'Ice', 'Energy', 'Heat']\"
Mendip_Hills,Stag_beetle,FALSE,20,"['Mendip_Hills', 'World_War_II', 'United_States', 'List_of_countries_by_system_of_government', 'United_Kingdom', 'English_language', 'Latin', 'Bible', 'Christianity', 'Religion', 'Hinduism', 'India', 'France', 'Germany', 'Europe', 'Renaissance', 'Milan', 'Nationalism', 'England']\"
Monarchies_in_the_European_Union,Second_Crusade,TRUE,15,"['Monarchies_in_the_European_Union', 'France', 'United_States', 'List_of_countries_by_system_of_government', 'People%27s_Republic_of_China', 'World_War_II', 'Battle_of_Normandy', 'Europe', 'United_Kingdom', 'English_language', 'Germany', 'Spain', 'Islam', 'Crusades', 'Second_Crusade']\"
Neodymium,Elephant,TRUE,11,"['Neodymium', 'Phase_%28matter%29', 'Water', 'Whale', 'United_States', 'Time_zone', 'France', 'List_of_countries_by_system_of_government', 'United_Kingdom', 'Lion', 'Elephant']\"
Tribe,Isaac,FALSE,20,"['Tribe', 'United_States', 'Time_zone', 'United_Kingdom', 'List_of_countries_by_system_of_government', 'Netherlands', 'French_language', 'European_Union', 'Euro', 'Republic_of_Ireland', 'United_States_dollar', 'Currency', 'Ancient_Egypt', 'Christianity', 'Europe', 'Asia', 'Latin', 'English_language', 'South_Korea']\"
Turin,Rock_of_Gibraltar,TRUE,4,"['Turin', 'United_States', 'Gibraltar', 'Rock_of_Gibraltar']\"
Magnesium,Prime_number,FALSE,20,"['Magnesium', 'Scotland', 'Europe', 'France', 'Germany', 'England', 'Latin', 'Italy', 'India', 'Japan', 'Australia', 'Asia', 'Spain', 'Africa', 'Christianity', 'Roman_Empire', 'United_States', 'Canada', 'United_Kingdom']\"
Pea,Mecca,TRUE,6,"['Pea', 'Scientific_classification', 'Carolus_Linnaeus', 'Japan', 'Islam', 'Mecca']\"
Vicia_faba,United_States_Congress,TRUE,4,"['Vicia_faba', 'Italy', 'United_States', 'United_States_Congress']\"
Sequoia,Quantum_computer,FALSE,20,"['Sequoia', 'Europe', 'France', 'Spain', 'Currency', 'Gold', 'South_Africa', 'Africa', 'Portugal', 'Atlantic_Ocean', 'Earth', 'North_America', 'Netherlands', 'England', 'Scotland', 'Agriculture', 'Sweden', 'Poland', 'United_States']\"
Condoleezza_Rice,Ludwig_van_Beethoven,FALSE,20,"['Condoleezza_Rice', 'India', 'Japan', 'China', 'Africa', 'Asia', 'Russia', 'Time_zone', 'Canada', 'United_States', 'Agriculture', 'France', 'Australia', 'United_Kingdom', 'Scotland', 'Mathematics', 'English_language', 'Israel', 'Arabic_language']\"
Popular_culture,Ancient_Egypt,TRUE,4,"['Popular_culture', 'World_War_II', 'Egypt', 'Ancient_Egypt']\"
Lisbon,Education,TRUE,5,"['Lisbon', 'University', 'India', 'United_States', 'Education']\"
Popular_culture,Quantum_mechanics,FALSE,20,"['Popular_culture', 'Television', 'France', 'Latin', 'Europe', 'England', 'Italy', 'India', 'Japan', 'China', 'Africa', 'Spain', 'Russia', 'Canada', 'Currency', 'Gold', 'London', 'European_Union', 'United_Nations']\"
Sequoia,East-West_Schism,FALSE,20,"['Sequoia', 'Europe', 'United_Kingdom', 'Currency', 'Euro', 'United_States', 'People%27s_Republic_of_China', 'Football_%28soccer%29', 'Germany', 'World_War_II', 'France', 'Western_Roman_Empire', 'Spain', 'Russia', 'Agriculture', 'Fish', 'Oxygen', 'Water', 'Human']\"
Perl,Royal_Marines,TRUE,7,"['Perl', 'Latin', 'United_States', 'Kingman_Reef', 'New_Zealand', 'United_Kingdom', 'Royal_Marines']\"
Liquid_crystal,Society,TRUE,11,"['Liquid_crystal', 'Phase_%28matter%29', 'Water', 'United_States', 'Capitalism', 'Socialism', 'Communism', 'Europe', 'Culture', 'Sociology', 'Society']\"
Bruce_Lee,Color_blindness,FALSE,20,"['Bruce_Lee', 'United_States', 'Time_zone', 'United_Kingdom', 'London', 'Paris', 'Capital', 'Byzantine_Empire', 'List_of_countries_by_system_of_government', 'Malaysia', 'English_language', 'Latin', 'Europe', 'Industrial_Revolution', 'France', 'World_War_II', 'Beijing', 'Tokyo', 'Earthquake']\"
Theatre,Sociology,TRUE,5,"['Theatre', 'United_States', 'Capitalism', 'Marxism', 'Sociology']\"
AK-47,Renaissance_music,TRUE,5,"['AK-47', 'United_Kingdom', 'Europe', 'Renaissance', 'Renaissance_music']\"
Liquid_crystal,Monopoly_%28game%29,FALSE,20,"['Liquid_crystal', 'Phase_%28matter%29', 'Water', 'United_States', 'Football_%28soccer%29', 'Europe', 'Latin', 'English_language', 'United_Kingdom', 'Giant%27s_Causeway', 'New_Zealand', 'Judaism', 'World_War_II', 'Norway', 'Currency', 'Mauritania', 'France', 'Buddhism', 'Hinduism']\"
The_X-Files,Rutherfordium,FALSE,20,"['The_X-Files', 'United_Kingdom', 'Time_zone', 'Canada', 'List_of_countries_by_system_of_government', 'Egypt', 'Islam', 'Arabic_language', 'Spanish_language', 'French_language', 'United_States', 'Portugal', 'Atlantic_Ocean', 'Ireland', 'Scotland', 'Great_Britain', 'Climate', 'Tropical_cyclone', 'Indonesia']\"
Poison_gas_in_World_War_I,Metal,TRUE,4,"['Poison_gas_in_World_War_I', 'United_States', 'Steel', 'Metal']\"
Linus_Torvalds,Internet_Explorer,FALSE,20,"['Linus_Torvalds', 'Communism', 'France', 'Germany', 'World_War_II', 'Japan', 'China', 'Africa', 'United_Nations', 'Italy', 'Currency', 'Gold', 'Russia', 'Canada', 'List_of_countries_by_system_of_government', 'Australia', 'World_War_I', 'Soviet_Union', 'Egypt']\"
